,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1329,34.0,63.0,0.034,1.922,0.386,0.533,-0.063
1330,34.0,64.0,0.036,1.993,0.4,0.546,-0.063
1331,34.0,65.0,0.036,1.976,0.382,0.546,-0.063
1332,34.0,66.0,0.035,1.939,0.375,0.546,-0.063
1333,34.0,67.0,0.034,1.998,0.379,0.546,-0.063
1334,34.0,68.0,0.035,2.033,0.379,0.567,-0.063
1335,34.0,69.0,0.037,2.063,0.411,0.56,-0.063
1336,34.0,70.0,0.037,2.062,0.393,0.558,-0.063
1337,34.0,71.0,0.037,2.061,0.393,0.558,-0.063
1338,34.0,72.0,0.036,2.065,0.386,0.568,-0.063
1339,34.0,73.0,0.038,2.065,0.382,0.568,-0.063
1340,34.0,74.0,0.038,2.066,0.37,0.568,-0.063
1341,34.0,75.0,0.042,2.076,0.408,0.56,-0.063
1342,34.0,76.0,0.04,1.995,0.4,0.565,-0.063
1343,34.0,77.0,0.04,2.023,0.4,0.565,-0.063
1344,34.0,78.0,0.04,2.001,0.38,0.565,-0.063
1345,34.0,79.0,0.041,2.04,0.4,0.574,-0.063
1346,34.0,80.0,0.041,2.069,0.4,0.574,-0.063
1347,34.0,81.0,0.044,2.191,0.4,0.89,-0.063
1348,34.0,82.0,0.043,2.203,0.392,0.894,-0.064
1349,34.0,83.0,0.043,2.155,0.4,0.894,-0.064
1350,35.0,40.0,0.026,1.848,0.451,0.329,-0.064
1351,35.0,41.0,0.025,1.78,0.429,0.326,-0.064
1352,35.0,42.0,0.025,1.762,0.423,0.326,-0.064
1353,35.0,43.0,0.025,1.786,0.437,0.326,-0.064
1354,35.0,44.0,0.027,1.881,0.443,0.371,-0.064
1355,35.0,45.0,0.027,1.911,0.443,0.371,-0.064
1356,35.0,46.0,0.028,1.927,0.464,0.579,-0.064
1357,35.0,47.0,0.031,1.985,0.477,0.579,-0.064
1358,35.0,48.0,0.03,1.955,0.462,0.579,-0.064
1359,35.0,49.0,0.03,1.929,0.431,0.571,-0.064
1360,35.0,50.0,0.031,1.983,0.444,0.571,-0.063
1361,35.0,51.0,0.032,1.994,0.397,0.571,-0.063
1362,35.0,52.0,0.031,1.982,0.381,0.571,-0.063
1363,35.0,53.0,0.03,1.882,0.371,0.571,-0.063
1364,35.0,54.0,0.031,1.921,0.387,0.57,-0.063
1365,35.0,55.0,0.03,1.873,0.381,0.57,-0.063
1366,35.0,56.0,0.031,1.885,0.393,0.575,-0.063
1367,35.0,57.0,0.031,1.897,0.371,0.575,-0.063
1368,35.0,58.0,0.033,1.945,0.39,0.572,-0.063
1369,35.0,59.0,0.033,1.933,0.397,0.54,-0.063
1370,35.0,60.0,0.034,1.94,0.386,0.54,-0.063
1371,35.0,61.0,0.034,1.936,0.386,0.545,-0.063
1372,35.0,62.0,0.033,1.893,0.386,0.533,-0.063
1373,35.0,63.0,0.035,1.972,0.393,0.546,-0.063
1374,35.0,64.0,0.036,1.965,0.382,0.546,-0.063
1375,35.0,65.0,0.035,1.951,0.393,0.546,-0.063
1376,35.0,66.0,0.035,2.024,0.379,0.567,-0.063
1377,35.0,67.0,0.035,2.041,0.397,0.567,-0.063
1378,35.0,68.0,0.038,2.066,0.4,0.56,-0.063
1379,35.0,69.0,0.037,2.051,0.393,0.558,-0.063
1380,35.0,70.0,0.037,2.062,0.4,0.558,-0.063
1381,35.0,71.0,0.036,2.039,0.386,0.568,-0.063
1382,35.0,72.0,0.036,2.044,0.368,0.568,-0.063
1383,35.0,73.0,0.039,2.063,0.358,0.56,-0.063
1384,35.0,74.0,0.041,2.051,0.4,0.565,-0.063
1385,35.0,75.0,0.039,1.989,0.392,0.565,-0.063
1386,35.0,76.0,0.04,2.017,0.38,0.565,-0.063
1387,35.0,77.0,0.041,2.031,0.38,0.574,-0.063
1388,35.0,78.0,0.041,2.059,0.4,0.574,-0.063
1389,35.0,79.0,0.04,2.041,0.412,0.574,-0.063
1390,35.0,80.0,0.044,2.199,0.4,0.894,-0.063
1391,35.0,81.0,0.044,2.169,0.408,0.894,-0.063
1392,35.0,82.0,0.044,2.138,0.408,0.894,-0.074
1393,35.0,83.0,0.045,2.184,0.417,0.894,-0.074
1394,35.0,84.0,0.045,2.169,0.417,0.894,-0.074
1395,36.0,41.0,0.025,1.768,0.423,0.326,-0.064
1396,36.0,42.0,0.025,1.81,0.437,0.326,-0.064
1397,36.0,43.0,0.027,1.88,0.443,0.371,-0.064
1398,36.0,44.0,0.028,1.921,0.449,0.371,-0.064
1399,36.0,45.0,0.028,1.95,0.449,0.579,-0.064
1400,36.0,46.0,0.031,1.998,0.477,0.579,-0.064
1401,36.0,47.0,0.029,1.901,0.439,0.579,-0.064
1402,36.0,48.0,0.03,1.915,0.438,0.571,-0.064
1403,36.0,49.0,0.031,1.977,0.429,0.571,-0.064
1404,36.0,50.0,0.031,1.956,0.381,0.571,-0.063
1405,36.0,51.0,0.032,1.974,0.377,0.571,-0.063
1406,36.0,52.0,0.03,1.885,0.381,0.571,-0.063
1407,36.0,53.0,0.03,1.886,0.387,0.57,-0.063
1408,36.0,54.0,0.03,1.87,0.381,0.57,-0.063
1409,36.0,55.0,0.031,1.891,0.393,0.57,-0.063
1410,36.0,56.0,0.031,1.909,0.371,0.575,-0.063
1411,36.0,57.0,0.033,1.955,0.39,0.575,-0.063
1412,36.0,58.0,0.033,1.925,0.397,0.54,-0.063
1413,36.0,59.0,0.034,1.932,0.386,0.54,-0.063
1414,36.0,60.0,0.034,1.918,0.386,0.545,-0.063
1415,36.0,61.0,0.034,1.918,0.386,0.545,-0.063
1416,36.0,62.0,0.035,1.967,0.393,0.546,-0.063
1417,36.0,63.0,0.036,1.973,0.4,0.546,-0.063
1418,36.0,64.0,0.035,1.971,0.393,0.546,-0.063
1419,36.0,65.0,0.035,2.026,0.379,0.567,-0.063
1420,36.0,66.0,0.036,2.06,0.379,0.567,-0.063
1421,36.0,67.0,0.038,2.066,0.4,0.562,-0.063
1422,36.0,68.0,0.036,2.038,0.393,0.558,-0.063
1423,36.0,69.0,0.038,2.068,0.4,0.568,-0.063
1424,36.0,70.0,0.038,2.071,0.389,0.568,-0.063
1425,36.0,71.0,0.036,2.039,0.351,0.568,-0.063
1426,36.0,72.0,0.04,2.046,0.392,0.565,-0.063
1427,36.0,73.0,0.04,2.019,0.4,0.565,-0.076
1428,36.0,74.0,0.04,2.022,0.392,0.565,-0.063
1429,36.0,75.0,0.041,2.062,0.38,0.598,-0.063
1430,36.0,76.0,0.041,2.058,0.4,0.574,-0.063
1431,36.0,77.0,0.041,2.033,0.42,0.574,-0.063
1432,36.0,78.0,0.044,2.193,0.4,0.894,-0.063
1433,36.0,79.0,0.046,2.203,0.417,0.894,-0.063
1434,36.0,80.0,0.045,2.169,0.417,0.894,-0.063
1435,36.0,81.0,0.044,2.171,0.408,0.894,-0.074
1436,36.0,82.0,0.047,2.197,0.426,0.894,-0.074
1437,36.0,83.0,0.044,2.102,0.417,0.86,-0.074
1438,36.0,84.0,0.043,2.06,0.417,0.86,-0.074
1439,36.0,85.0,0.044,2.068,0.447,0.86,-0.074
1440,37.0,42.0,0.027,1.873,0.429,0.371,-0.064
1441,37.0,43.0,0.029,1.979,0.441,0.573,-0.064
1442,37.0,44.0,0.029,1.954,0.456,0.573,-0.064
1443,37.0,45.0,0.03,1.962,0.462,0.579,-0.064
1444,37.0,46.0,0.029,1.917,0.439,0.579,-0.064
1445,37.0,47.0,0.03,1.901,0.438,0.571,-0.064
1446,37.0,48.0,0.032,1.974,0.435,0.571,-0.064
1447,37.0,49.0,0.033,1.997,0.393,0.571,-0.063
1448,37.0,50.0,0.031,1.952,0.371,0.571,-0.063
1449,37.0,51.0,0.031,1.891,0.393,0.571,-0.063
1450,37.0,52.0,0.031,1.893,0.387,0.57,-0.063
1451,37.0,53.0,0.03,1.862,0.381,0.57,-0.063
1452,37.0,54.0,0.031,1.906,0.393,0.57,-0.063
1453,37.0,55.0,0.031,1.913,0.393,0.575,-0.063
1454,37.0,56.0,0.033,1.94,0.39,0.575,-0.063
1455,37.0,57.0,0.034,1.926,0.386,0.54,-0.063
1456,37.0,58.0,0.033,1.909,0.386,0.54,-0.063
1457,37.0,59.0,0.033,1.887,0.379,0.54,-0.063
1458,37.0,60.0,0.033,1.884,0.404,0.545,-0.063
1459,37.0,61.0,0.036,1.975,0.418,0.546,-0.063
1460,37.0,62.0,0.035,1.981,0.393,0.546,-0.063
1461,37.0,63.0,0.036,2.03,0.393,0.567,-0.063
1462,37.0,64.0,0.036,2.048,0.404,0.567,-0.063
1463,37.0,65.0,0.036,2.054,0.386,0.567,-0.063
1464,37.0,66.0,0.037,2.028,0.4,0.558,-0.063
1465,37.0,67.0,0.037,2.053,0.393,0.568,-0.063
1466,37.0,68.0,0.038,2.064,0.4,0.568,-0.063
1467,37.0,69.0,0.038,2.066,0.37,0.568,-0.063
1468,37.0,70.0,0.036,2.037,0.351,0.568,-0.063
1469,37.0,71.0,0.039,2.04,0.385,0.565,-0.063
1470,37.0,72.0,0.041,2.034,0.4,0.565,-0.076
1471,37.0,73.0,0.04,2.056,0.373,0.565,-0.063
1472,37.0,74.0,0.041,2.061,0.4,0.574,-0.063
1473,37.0,75.0,0.041,2.027,0.42,0.574,-0.063
1474,37.0,76.0,0.041,2.068,0.42,0.574,-0.063
1475,37.0,77.0,0.045,2.201,0.408,0.894,-0.063
1476,37.0,78.0,0.045,2.172,0.417,0.894,-0.063
1477,37.0,79.0,0.045,2.154,0.417,0.894,-0.072
1478,37.0,80.0,0.045,2.196,0.408,0.894,-0.072
1479,37.0,81.0,0.046,2.111,0.435,0.86,-0.074
1480,37.0,82.0,0.044,2.076,0.426,0.86,-0.074
1481,37.0,83.0,0.045,2.087,0.435,0.86,-0.074
1482,37.0,84.0,0.045,2.092,0.447,0.858,-0.074
1483,37.0,85.0,0.046,2.157,0.447,0.858,-0.074
1484,37.0,86.0,0.047,2.142,0.435,0.858,-0.074
1485,38.0,43.0,0.03,1.997,0.47,0.573,-0.064
1486,38.0,44.0,0.03,1.957,0.462,0.573,-0.064
1487,38.0,45.0,0.029,1.901,0.439,0.573,-0.064
1488,38.0,46.0,0.03,1.921,0.438,0.571,-0.064
1489,38.0,47.0,0.031,1.937,0.419,0.571,-0.064
1490,38.0,48.0,0.033,1.999,0.393,0.571,-0.063
1491,38.0,49.0,0.031,1.915,0.393,0.571,-0.063
1492,38.0,50.0,0.031,1.905,0.393,0.57,-0.063
1493,38.0,51.0,0.03,1.875,0.387,0.57,-0.063
1494,38.0,52.0,0.03,1.869,0.381,0.57,-0.063
1495,38.0,53.0,0.031,1.899,0.393,0.57,-0.063
1496,38.0,54.0,0.032,1.899,0.4,0.57,-0.063
1497,38.0,55.0,0.032,1.909,0.39,0.543,-0.063
1498,38.0,56.0,0.034,1.952,0.379,0.543,-0.063
1499,38.0,57.0,0.033,1.897,0.386,0.54,-0.063
1500,38.0,58.0,0.033,1.893,0.386,0.54,-0.063
1501,38.0,59.0,0.035,1.955,0.393,0.553,-0.063
1502,38.0,60.0,0.037,1.981,0.407,0.546,-0.063
1503,38.0,61.0,0.035,1.987,0.393,0.546,-0.063
1504,38.0,62.0,0.037,2.038,0.418,0.567,-0.063
1505,38.0,63.0,0.036,2.012,0.393,0.567,-0.063
1506,38.0,64.0,0.037,2.059,0.4,0.567,-0.063
1507,38.0,65.0,0.036,2.038,0.393,0.558,-0.063
1508,38.0,66.0,0.038,2.074,0.4,0.568,-0.063
1509,38.0,67.0,0.039,2.088,0.37,0.568,-0.063
1510,38.0,68.0,0.039,2.056,0.377,0.568,-0.063
1511,38.0,69.0,0.038,2.055,0.389,0.574,-0.063
1512,38.0,70.0,0.04,2.033,0.392,0.565,-0.076
1513,38.0,71.0,0.041,2.045,0.4,0.565,-0.076
1514,38.0,72.0,0.041,2.069,0.38,0.574,-0.076
1515,38.0,73.0,0.042,2.048,0.429,0.574,-0.063
1516,38.0,74.0,0.041,2.051,0.42,0.574,-0.063
1517,38.0,75.0,0.041,2.053,0.42,0.574,-0.063
1518,38.0,76.0,0.045,2.171,0.417,0.894,-0.063
1519,38.0,77.0,0.045,2.175,0.417,0.894,-0.063
1520,38.0,78.0,0.045,2.154,0.417,0.894,-0.072
1521,38.0,79.0,0.043,2.118,0.408,0.86,-0.072
1522,38.0,80.0,0.044,2.08,0.426,0.86,-0.074
1523,38.0,81.0,0.044,2.091,0.447,0.86,-0.074
1524,38.0,82.0,0.046,2.134,0.435,0.858,-0.074
1525,38.0,83.0,0.047,2.152,0.457,0.858,-0.074
1526,38.0,84.0,0.046,2.152,0.426,0.858,-0.074
1527,38.0,85.0,0.048,2.12,0.432,0.858,-0.074
1528,38.0,86.0,0.048,2.096,0.432,0.858,-0.072
1529,38.0,87.0,0.047,1.989,0.405,0.75,-0.086
1530,39.0,44.0,0.029,1.901,0.439,0.573,-0.064
1531,39.0,45.0,0.03,1.944,0.438,0.566,-0.064
1532,39.0,46.0,0.031,1.934,0.419,0.571,-0.064
1533,39.0,47.0,0.033,1.997,0.393,0.571,-0.063
1534,39.0,48.0,0.031,1.894,0.393,0.571,-0.063
1535,39.0,49.0,0.031,1.883,0.393,0.57,-0.063
1536,39.0,50.0,0.031,1.874,0.393,0.57,-0.063
1537,39.0,51.0,0.031,1.896,0.387,0.57,-0.063
1538,39.0,52.0,0.031,1.899,0.387,0.57,-0.063
1539,39.0,53.0,0.032,1.932,0.4,0.57,-0.063
1540,39.0,54.0,0.032,1.912,0.39,0.543,-0.063
1541,39.0,55.0,0.034,1.944,0.379,0.543,-0.063
1542,39.0,56.0,0.033,1.903,0.386,0.54,-0.063
1543,39.0,57.0,0.033,1.87,0.386,0.54,-0.063
1544,39.0,58.0,0.035,1.973,0.411,0.553,-0.063
1545,39.0,59.0,0.037,1.999,0.407,0.546,-0.063
1546,39.0,60.0,0.036,2.03,0.393,0.567,-0.063
1547,39.0,61.0,0.037,2.039,0.4,0.567,-0.063
1548,39.0,62.0,0.036,2.015,0.393,0.567,-0.063
1549,39.0,63.0,0.037,2.058,0.4,0.567,-0.063
1550,39.0,64.0,0.036,2.042,0.393,0.568,-0.063
1551,39.0,65.0,0.037,2.056,0.4,0.568,-0.063
1552,39.0,66.0,0.038,2.067,0.37,0.568,-0.063
1553,39.0,67.0,0.038,2.043,0.37,0.568,-0.063
1554,39.0,68.0,0.04,2.061,0.385,0.574,-0.063
1555,39.0,69.0,0.038,2.011,0.377,0.565,-0.076
1556,39.0,70.0,0.042,2.072,0.388,0.598,-0.076
1557,39.0,71.0,0.042,2.069,0.429,0.574,-0.076
1558,39.0,72.0,0.04,2.02,0.42,0.574,-0.076
1559,39.0,73.0,0.041,2.059,0.42,0.574,-0.063
1560,39.0,74.0,0.042,2.054,0.429,0.574,-0.063
1561,39.0,75.0,0.045,2.175,0.417,0.894,-0.063
1562,39.0,76.0,0.045,2.155,0.417,0.894,-0.072
1563,39.0,77.0,0.044,2.133,0.417,0.894,-0.072
1564,39.0,78.0,0.044,2.086,0.426,0.86,-0.072
1565,39.0,79.0,0.045,2.113,0.426,0.86,-0.074
1566,39.0,80.0,0.046,2.138,0.435,0.858,-0.074
1567,39.0,81.0,0.047,2.146,0.457,0.858,-0.074
1568,39.0,82.0,0.047,2.156,0.457,0.858,-0.074
1569,39.0,83.0,0.047,2.101,0.444,0.858,-0.074
1570,39.0,84.0,0.048,2.108,0.432,0.858,-0.074
1571,39.0,85.0,0.047,1.991,0.405,0.75,-0.072
1572,39.0,86.0,0.046,1.937,0.405,0.75,-0.086
1573,39.0,87.0,0.046,1.934,0.405,0.742,-0.086
1574,39.0,88.0,0.047,1.97,0.429,0.742,-0.086
1575,40.0,45.0,0.032,1.939,0.41,0.571,-0.064
1576,40.0,46.0,0.033,2.004,0.4,0.571,-0.063
1577,40.0,47.0,0.031,1.894,0.393,0.571,-0.063
1578,40.0,48.0,0.03,1.863,0.387,0.57,-0.063
1579,40.0,49.0,0.031,1.875,0.393,0.57,-0.063
1580,40.0,50.0,0.031,1.91,0.393,0.57,-0.063
1581,40.0,51.0,0.03,1.876,0.387,0.57,-0.063
1582,40.0,52.0,0.032,1.941,0.4,0.57,-0.063
1583,40.0,53.0,0.032,1.911,0.39,0.538,-0.063
1584,40.0,54.0,0.033,1.94,0.379,0.543,-0.063
1585,40.0,55.0,0.033,1.891,0.379,0.543,-0.063
1586,40.0,56.0,0.032,1.838,0.386,0.54,-0.063
1587,40.0,57.0,0.035,1.975,0.404,0.553,-0.063
1588,40.0,58.0,0.037,2.004,0.407,0.546,-0.063
1589,40.0,59.0,0.037,2.016,0.418,0.567,-0.063
1590,40.0,60.0,0.037,2.021,0.4,0.567,-0.063
1591,40.0,61.0,0.036,2.005,0.393,0.567,-0.063
1592,40.0,62.0,0.038,2.03,0.407,0.567,-0.063
1593,40.0,63.0,0.037,2.051,0.393,0.568,-0.063
1594,40.0,64.0,0.038,2.064,0.37,0.568,-0.063
1595,40.0,65.0,0.038,2.03,0.37,0.568,-0.063
1596,40.0,66.0,0.038,2.038,0.377,0.574,-0.063
1597,40.0,67.0,0.041,2.083,0.392,0.574,-0.063
1598,40.0,68.0,0.039,2.041,0.385,0.565,-0.076
1599,40.0,69.0,0.041,2.04,0.42,0.574,-0.076
1600,40.0,70.0,0.042,2.061,0.429,0.574,-0.076
1601,40.0,71.0,0.04,2.016,0.412,0.574,-0.076
1602,40.0,72.0,0.041,2.049,0.42,0.574,-0.063
1603,40.0,73.0,0.045,2.173,0.417,0.894,-0.063
1604,40.0,74.0,0.045,2.16,0.417,0.894,-0.063
1605,40.0,75.0,0.044,2.114,0.417,0.894,-0.072
1606,40.0,76.0,0.043,2.067,0.417,0.86,-0.072
1607,40.0,77.0,0.045,2.109,0.426,0.86,-0.072
1608,40.0,78.0,0.045,2.134,0.447,0.858,-0.072
1609,40.0,79.0,0.046,2.129,0.435,0.858,-0.074
1610,40.0,80.0,0.046,2.121,0.457,0.858,-0.074
1611,40.0,81.0,0.046,2.131,0.457,0.858,-0.074
1612,40.0,82.0,0.048,2.11,0.455,0.858,-0.074
1613,40.0,83.0,0.05,2.036,0.439,0.75,-0.072
1614,40.0,84.0,0.047,1.965,0.405,0.75,-0.072
1615,40.0,85.0,0.046,1.95,0.405,0.742,-0.086
1616,40.0,86.0,0.047,1.956,0.405,0.742,-0.086
1617,40.0,87.0,0.048,2.003,0.452,0.742,-0.086
1618,40.0,88.0,0.048,1.969,0.439,0.742,-0.086
1619,40.0,89.0,0.048,1.995,0.429,0.742,-0.086
1620,41.0,46.0,0.031,1.886,0.393,0.571,-0.063
1621,41.0,47.0,0.03,1.856,0.393,0.57,-0.063
1622,41.0,48.0,0.031,1.865,0.393,0.57,-0.063
1623,41.0,49.0,0.032,1.908,0.4,0.57,-0.063
1624,41.0,50.0,0.031,1.874,0.377,0.57,-0.063
1625,41.0,51.0,0.032,1.909,0.4,0.538,-0.063
1626,41.0,52.0,0.033,1.923,0.397,0.538,-0.063
1627,41.0,53.0,0.033,1.909,0.379,0.543,-0.063
1628,41.0,54.0,0.032,1.881,0.379,0.543,-0.063
1629,41.0,55.0,0.033,1.87,0.404,0.54,-0.063
1630,41.0,56.0,0.034,1.963,0.404,0.553,-0.063
1631,41.0,57.0,0.037,1.999,0.407,0.546,-0.063
1632,41.0,58.0,0.036,2.007,0.4,0.567,-0.063
1633,41.0,59.0,0.037,2.027,0.4,0.567,-0.063
1634,41.0,60.0,0.036,1.995,0.393,0.567,-0.063
1635,41.0,61.0,0.038,2.026,0.407,0.577,-0.063
1636,41.0,62.0,0.036,2.046,0.386,0.577,-0.063
1637,41.0,63.0,0.038,2.052,0.37,0.568,-0.063
1638,41.0,64.0,0.038,2.029,0.37,0.568,-0.063
1639,41.0,65.0,0.04,2.064,0.412,0.574,-0.063
1640,41.0,66.0,0.04,2.04,0.392,0.565,-0.076
1641,41.0,67.0,0.04,2.07,0.385,0.598,-0.076
1642,41.0,68.0,0.042,2.042,0.429,0.574,-0.076
1643,41.0,69.0,0.042,2.07,0.429,0.574,-0.076
1644,41.0,70.0,0.04,2.023,0.412,0.574,-0.076
1645,41.0,71.0,0.042,2.047,0.429,0.574,-0.063
1646,41.0,72.0,0.045,2.174,0.417,0.894,-0.063
1647,41.0,73.0,0.045,2.173,0.417,0.894,-0.063
1648,41.0,74.0,0.044,2.105,0.417,0.86,-0.072
1649,41.0,75.0,0.044,2.106,0.417,0.86,-0.072
1650,41.0,76.0,0.044,2.11,0.417,0.858,-0.072
1651,41.0,77.0,0.046,2.129,0.435,0.858,-0.072
1652,41.0,78.0,0.046,2.107,0.435,0.858,-0.074
1653,41.0,79.0,0.046,2.119,0.457,0.858,-0.074
1654,41.0,80.0,0.045,2.091,0.435,0.858,-0.074
1655,41.0,81.0,0.049,2.12,0.442,0.858,-0.074
1656,41.0,82.0,0.05,2.036,0.439,0.75,-0.072
1657,41.0,83.0,0.048,1.987,0.415,0.742,-0.072
1658,41.0,84.0,0.046,1.951,0.405,0.742,-0.086
1659,41.0,85.0,0.047,1.993,0.452,0.742,-0.086
1660,41.0,86.0,0.048,1.981,0.439,0.742,-0.086
1661,41.0,87.0,0.048,1.97,0.439,0.742,-0.086
1662,41.0,88.0,0.048,2.007,0.405,0.742,-0.086
1663,41.0,89.0,0.047,2.008,0.442,0.742,-0.085
1664,41.0,90.0,0.046,2.01,0.409,0.742,-0.085
1665,42.0,47.0,0.031,1.87,0.393,0.57,-0.063
1666,42.0,48.0,0.032,1.909,0.4,0.57,-0.063
1667,42.0,49.0,0.031,1.877,0.377,0.57,-0.063
1668,42.0,50.0,0.032,1.9,0.4,0.538,-0.063
1669,42.0,51.0,0.033,1.892,0.397,0.538,-0.063
1670,42.0,52.0,0.032,1.882,0.362,0.543,-0.063
1671,42.0,53.0,0.032,1.873,0.373,0.543,-0.063
1672,42.0,54.0,0.033,1.868,0.421,0.54,-0.063
1673,42.0,55.0,0.036,1.989,0.411,0.553,-0.063
1674,42.0,56.0,0.038,2.047,0.407,0.578,-0.063
1675,42.0,57.0,0.036,2.001,0.4,0.567,-0.063
1676,42.0,58.0,0.035,1.988,0.393,0.567,-0.063
1677,42.0,59.0,0.036,2.009,0.393,0.567,-0.063
1678,42.0,60.0,0.038,2.041,0.407,0.577,-0.063
1679,42.0,61.0,0.035,2.018,0.368,0.577,-0.063
1680,42.0,62.0,0.038,2.042,0.37,0.568,-0.063
1681,42.0,63.0,0.039,2.054,0.377,0.574,-0.063
1682,42.0,64.0,0.04,2.065,0.412,0.574,-0.065
1683,42.0,65.0,0.041,2.046,0.4,0.565,-0.076
1684,42.0,66.0,0.041,2.034,0.42,0.574,-0.076
1685,42.0,67.0,0.042,2.049,0.429,0.574,-0.076
1686,42.0,68.0,0.041,2.063,0.42,0.574,-0.076
1687,42.0,69.0,0.039,2.004,0.412,0.574,-0.076
1688,42.0,70.0,0.041,2.012,0.429,0.556,-0.076
1689,42.0,71.0,0.045,2.177,0.417,0.894,-0.065
1690,42.0,72.0,0.045,2.177,0.417,0.894,-0.072
1691,42.0,73.0,0.043,2.087,0.417,0.86,-0.072
1692,42.0,74.0,0.044,2.101,0.417,0.86,-0.072
1693,42.0,75.0,0.044,2.107,0.438,0.858,-0.072
1694,42.0,76.0,0.046,2.116,0.435,0.858,-0.072
1695,42.0,77.0,0.046,2.113,0.457,0.858,-0.074
1696,42.0,78.0,0.046,2.11,0.457,0.858,-0.074
1697,42.0,79.0,0.048,2.109,0.455,0.858,-0.074
1698,42.0,80.0,0.048,2.028,0.429,0.75,-0.072
1699,42.0,81.0,0.05,2.042,0.439,0.75,-0.072
1700,42.0,82.0,0.048,1.985,0.415,0.742,-0.072
1701,42.0,83.0,0.048,1.977,0.439,0.742,-0.086
1702,42.0,84.0,0.048,1.982,0.439,0.742,-0.086
1703,42.0,85.0,0.048,1.985,0.439,0.742,-0.086
1704,42.0,86.0,0.049,2.012,0.415,0.742,-0.086
1705,42.0,87.0,0.048,2.012,0.429,0.742,-0.086
1706,42.0,88.0,0.048,2.031,0.429,0.742,-0.085
1707,42.0,89.0,0.047,2.037,0.419,0.742,-0.085
1708,42.0,90.0,0.05,2.121,0.429,0.748,-0.085
1709,42.0,91.0,0.052,2.182,0.405,0.828,-0.085
1710,43.0,48.0,0.031,1.879,0.383,0.57,-0.063
1711,43.0,49.0,0.032,1.901,0.4,0.538,-0.063
1712,43.0,50.0,0.033,1.886,0.414,0.538,-0.063
1713,43.0,51.0,0.031,1.831,0.356,0.538,-0.063
1714,43.0,52.0,0.033,1.907,0.379,0.543,-0.063
1715,43.0,53.0,0.033,1.88,0.421,0.54,-0.063
1716,43.0,54.0,0.036,2.006,0.411,0.553,-0.063
1717,43.0,55.0,0.037,2.035,0.418,0.578,-0.063
1718,43.0,56.0,0.036,1.996,0.4,0.567,-0.063
1719,43.0,57.0,0.036,1.989,0.393,0.567,-0.063
1720,43.0,58.0,0.035,1.987,0.393,0.567,-0.063
1721,43.0,59.0,0.038,2.043,0.407,0.577,-0.063
1722,43.0,60.0,0.037,2.031,0.364,0.577,-0.063
1723,43.0,61.0,0.039,2.054,0.377,0.568,-0.065
1724,43.0,62.0,0.039,2.041,0.385,0.574,-0.065
1725,43.0,63.0,0.039,2.049,0.404,0.574,-0.065
1726,43.0,64.0,0.041,2.07,0.4,0.598,-0.076
1727,43.0,65.0,0.041,2.027,0.42,0.574,-0.076
1728,43.0,66.0,0.041,2.053,0.42,0.574,-0.076
1729,43.0,67.0,0.041,2.069,0.42,0.574,-0.076
1730,43.0,68.0,0.041,2.048,0.42,0.574,-0.076
1731,43.0,69.0,0.041,2.025,0.429,0.556,-0.076
1732,43.0,70.0,0.046,2.187,0.417,0.894,-0.062
1733,43.0,71.0,0.045,2.169,0.417,0.894,-0.072
1734,43.0,72.0,0.045,2.122,0.426,0.86,-0.072
1735,43.0,73.0,0.043,2.083,0.408,0.858,-0.072
1736,43.0,74.0,0.044,2.102,0.438,0.858,-0.072
1737,43.0,75.0,0.046,2.102,0.435,0.858,-0.072
1738,43.0,76.0,0.046,2.139,0.457,0.858,-0.074
1739,43.0,77.0,0.046,2.097,0.435,0.858,-0.074
1740,43.0,78.0,0.049,2.126,0.442,0.858,-0.074
1741,43.0,79.0,0.049,2.025,0.439,0.75,-0.072
1742,43.0,80.0,0.05,2.037,0.439,0.742,-0.072
1743,43.0,81.0,0.049,1.998,0.439,0.742,-0.072
1744,43.0,82.0,0.048,1.961,0.439,0.742,-0.086
1745,43.0,83.0,0.05,1.993,0.45,0.742,-0.086
1746,43.0,84.0,0.049,2.019,0.415,0.742,-0.086
1747,43.0,85.0,0.049,2.017,0.439,0.742,-0.086
1748,43.0,86.0,0.048,2.035,0.405,0.742,-0.085
1749,43.0,87.0,0.048,2.025,0.429,0.742,-0.085
1750,43.0,88.0,0.05,2.118,0.429,0.748,-0.085
1751,43.0,89.0,0.05,2.183,0.386,0.828,-0.085
1752,43.0,90.0,0.051,2.158,0.405,0.828,-0.085
1753,43.0,91.0,0.052,2.184,0.429,0.828,-0.062
1754,43.0,92.0,0.052,2.174,0.429,0.828,-0.062
1755,44.0,49.0,0.032,1.883,0.397,0.538,-0.063
1756,44.0,50.0,0.031,1.828,0.356,0.538,-0.063
1757,44.0,51.0,0.033,1.907,0.379,0.543,-0.063
1758,44.0,52.0,0.033,1.881,0.421,0.54,-0.063
1759,44.0,53.0,0.036,2.007,0.411,0.553,-0.063
1760,44.0,54.0,0.037,2.027,0.418,0.578,-0.063
1761,44.0,55.0,0.035,1.981,0.393,0.567,-0.063
1762,44.0,56.0,0.036,1.994,0.393,0.567,-0.063
1763,44.0,57.0,0.036,1.99,0.393,0.567,-0.063
1764,44.0,58.0,0.037,2.02,0.389,0.577,-0.063
