,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1381,35.0,71.0,0.909,5.452,0.5,4.481,-0.448
1382,35.0,72.0,0.913,5.475,0.5,4.481,-0.448
1383,35.0,73.0,1.107,5.536,0.6,4.481,-0.448
1384,35.0,74.0,1.099,5.497,0.6,4.481,-0.448
1385,35.0,75.0,1.099,5.497,0.6,4.481,-0.448
1386,35.0,76.0,1.029,5.146,0.6,4.481,-0.448
1387,35.0,77.0,1.033,5.164,0.6,4.495,-0.445
1388,35.0,78.0,1.033,5.165,0.6,4.495,-0.445
1389,35.0,79.0,1.033,5.165,0.6,4.495,-0.445
1390,35.0,80.0,1.029,5.146,0.6,4.495,-0.445
1391,35.0,81.0,1.029,5.146,0.6,4.495,-0.445
1392,35.0,82.0,0.971,4.854,0.6,4.495,-0.451
1393,35.0,83.0,0.971,4.854,0.6,4.495,-0.451
1394,35.0,84.0,1.001,5.003,0.6,4.495,-0.451
1395,36.0,41.0,0.695,5.563,0.5,3.288,-0.305
1396,36.0,42.0,0.619,5.568,0.444,3.317,-0.305
1397,36.0,43.0,0.562,5.624,0.4,3.317,-0.305
1398,36.0,44.0,0.633,5.696,0.444,3.317,-0.305
1399,36.0,45.0,0.579,5.792,0.4,3.317,-0.305
1400,36.0,46.0,0.558,5.582,0.4,3.317,-0.305
1401,36.0,47.0,0.718,5.745,0.5,3.317,-0.3
1402,36.0,48.0,0.691,5.531,0.5,3.317,-0.3
1403,36.0,49.0,0.703,5.621,0.5,3.412,-0.3
1404,36.0,50.0,0.648,5.187,0.5,3.412,-0.45
1405,36.0,51.0,0.579,5.212,0.444,3.412,-0.45
1406,36.0,52.0,0.664,5.313,0.5,3.462,-0.45
1407,36.0,53.0,0.883,6.179,0.429,4.523,-0.45
1408,36.0,54.0,0.818,5.724,0.429,4.434,-0.45
1409,36.0,55.0,0.817,5.722,0.429,4.434,-0.45
1410,36.0,56.0,0.816,5.714,0.429,4.434,-0.461
1411,36.0,57.0,0.774,5.42,0.429,4.434,-0.461
1412,36.0,58.0,0.772,5.407,0.429,4.434,-0.461
1413,36.0,59.0,0.76,5.323,0.429,4.434,-0.461
1414,36.0,60.0,0.765,5.354,0.429,4.434,-0.461
1415,36.0,61.0,0.911,5.463,0.5,4.434,-0.461
1416,36.0,62.0,0.908,5.449,0.5,4.434,-0.461
1417,36.0,63.0,0.908,5.449,0.5,4.434,-0.462
1418,36.0,64.0,0.933,5.597,0.5,4.481,-0.462
1419,36.0,65.0,0.937,5.624,0.5,4.481,-0.462
1420,36.0,66.0,0.945,5.669,0.5,4.481,-0.462
1421,36.0,67.0,0.942,5.655,0.5,4.481,-0.462
1422,36.0,68.0,0.911,5.465,0.5,4.481,-0.462
1423,36.0,69.0,0.916,5.493,0.5,4.481,-0.462
1424,36.0,70.0,0.91,5.462,0.5,4.481,-0.448
1425,36.0,71.0,1.106,5.53,0.6,4.481,-0.448
1426,36.0,72.0,1.107,5.536,0.6,4.481,-0.448
1427,36.0,73.0,1.099,5.497,0.6,4.481,-0.448
1428,36.0,74.0,1.05,5.251,0.6,4.495,-0.448
1429,36.0,75.0,1.033,5.164,0.6,4.495,-0.445
1430,36.0,76.0,1.033,5.164,0.6,4.495,-0.445
1431,36.0,77.0,1.033,5.165,0.6,4.495,-0.445
1432,36.0,78.0,1.033,5.165,0.6,4.495,-0.445
1433,36.0,79.0,1.029,5.146,0.6,4.495,-0.445
1434,36.0,80.0,1.028,5.14,0.6,4.495,-0.451
1435,36.0,81.0,0.971,4.854,0.6,4.495,-0.451
1436,36.0,82.0,1.001,5.003,0.6,4.495,-0.451
1437,36.0,83.0,1.005,5.027,0.6,4.495,-0.451
1438,36.0,84.0,1.005,5.027,0.6,4.495,-0.451
1439,36.0,85.0,0.987,4.935,0.6,4.404,-0.451
1440,37.0,42.0,0.562,5.623,0.4,3.317,-0.305
1441,37.0,43.0,0.637,5.731,0.444,3.317,-0.305
1442,37.0,44.0,0.579,5.792,0.4,3.317,-0.305
1443,37.0,45.0,0.559,5.587,0.4,3.317,-0.3
1444,37.0,46.0,0.717,5.733,0.5,3.317,-0.3
1445,37.0,47.0,0.691,5.531,0.5,3.317,-0.3
1446,37.0,48.0,0.658,5.265,0.5,3.412,-0.456
1447,37.0,49.0,0.648,5.187,0.5,3.412,-0.45
1448,37.0,50.0,0.581,5.23,0.444,3.412,-0.45
1449,37.0,51.0,0.664,5.313,0.5,3.462,-0.45
1450,37.0,52.0,0.87,6.089,0.429,4.434,-0.45
1451,37.0,53.0,0.822,5.752,0.429,4.434,-0.45
1452,37.0,54.0,0.817,5.722,0.429,4.434,-0.45
1453,37.0,55.0,0.813,5.691,0.429,4.434,-0.461
1454,37.0,56.0,0.774,5.42,0.429,4.434,-0.461
1455,37.0,57.0,0.761,5.327,0.429,4.434,-0.461
1456,37.0,58.0,0.76,5.323,0.429,4.434,-0.461
1457,37.0,59.0,0.904,5.421,0.5,4.434,-0.461
1458,37.0,60.0,0.911,5.463,0.5,4.434,-0.461
1459,37.0,61.0,0.908,5.449,0.5,4.434,-0.462
1460,37.0,62.0,0.927,5.564,0.5,4.481,-0.462
1461,37.0,63.0,0.933,5.597,0.5,4.481,-0.462
1462,37.0,64.0,0.945,5.672,0.5,4.481,-0.462
1463,37.0,65.0,0.945,5.669,0.5,4.481,-0.462
1464,37.0,66.0,0.907,5.443,0.5,4.481,-0.462
1465,37.0,67.0,0.911,5.465,0.5,4.481,-0.462
1466,37.0,68.0,0.919,5.516,0.5,4.481,-0.448
1467,37.0,69.0,0.913,5.475,0.5,4.481,-0.448
1468,37.0,70.0,1.106,5.53,0.6,4.481,-0.448
1469,37.0,71.0,1.107,5.536,0.6,4.481,-0.448
1470,37.0,72.0,1.05,5.251,0.6,4.495,-0.448
1471,37.0,73.0,1.033,5.166,0.6,4.495,-0.445
1472,37.0,74.0,1.033,5.164,0.6,4.495,-0.445
1473,37.0,75.0,1.033,5.164,0.6,4.495,-0.445
1474,37.0,76.0,1.033,5.165,0.6,4.495,-0.445
1475,37.0,77.0,1.033,5.165,0.6,4.495,-0.445
1476,37.0,78.0,1.028,5.14,0.6,4.495,-0.451
1477,37.0,79.0,1.028,5.14,0.6,4.495,-0.451
1478,37.0,80.0,1.001,5.003,0.6,4.495,-0.451
1479,37.0,81.0,1.001,5.003,0.6,4.495,-0.451
1480,37.0,82.0,0.987,4.937,0.6,4.404,-0.451
1481,37.0,83.0,0.988,4.94,0.6,4.404,-0.447
1482,37.0,84.0,0.988,4.94,0.6,4.404,-0.447
1483,37.0,85.0,0.988,4.94,0.6,4.404,-0.447
1484,37.0,86.0,0.986,4.929,0.6,4.404,-0.447
1485,38.0,43.0,0.576,5.763,0.4,3.317,-0.305
1486,38.0,44.0,0.622,5.598,0.444,3.317,-0.3
1487,38.0,45.0,0.716,5.727,0.5,3.317,-0.3
1488,38.0,46.0,0.691,5.531,0.5,3.317,-0.3
1489,38.0,47.0,0.65,5.198,0.5,3.412,-0.456
1490,38.0,48.0,0.648,5.187,0.5,3.412,-0.45
1491,38.0,49.0,0.581,5.23,0.444,3.412,-0.45
1492,38.0,50.0,0.664,5.313,0.5,3.462,-0.45
1493,38.0,51.0,0.866,6.06,0.429,4.434,-0.45
1494,38.0,52.0,0.822,5.752,0.429,4.434,-0.45
1495,38.0,53.0,0.816,5.712,0.429,4.434,-0.461
1496,38.0,54.0,0.815,5.708,0.429,4.434,-0.461
1497,38.0,55.0,0.772,5.407,0.429,4.434,-0.461
1498,38.0,56.0,0.761,5.327,0.429,4.434,-0.461
1499,38.0,57.0,0.765,5.354,0.429,4.434,-0.461
1500,38.0,58.0,0.904,5.425,0.5,4.434,-0.461
1501,38.0,59.0,0.911,5.463,0.5,4.434,-0.461
1502,38.0,60.0,0.916,5.496,0.5,4.481,-0.462
1503,38.0,61.0,0.927,5.564,0.5,4.481,-0.462
1504,38.0,62.0,0.937,5.624,0.5,4.481,-0.462
1505,38.0,63.0,0.945,5.672,0.5,4.481,-0.462
1506,38.0,64.0,0.944,5.665,0.5,4.481,-0.462
1507,38.0,65.0,0.91,5.458,0.5,4.481,-0.462
1508,38.0,66.0,0.913,5.476,0.5,4.481,-0.448
1509,38.0,67.0,0.919,5.516,0.5,4.481,-0.448
1510,38.0,68.0,1.106,5.53,0.6,4.481,-0.448
1511,38.0,69.0,1.106,5.53,0.6,4.481,-0.448
1512,38.0,70.0,1.058,5.289,0.6,4.495,-0.448
1513,38.0,71.0,1.051,5.255,0.6,4.495,-0.445
1514,38.0,72.0,1.033,5.166,0.6,4.495,-0.445
1515,38.0,73.0,1.033,5.164,0.6,4.495,-0.445
1516,38.0,74.0,1.033,5.164,0.6,4.495,-0.445
1517,38.0,75.0,1.033,5.165,0.6,4.495,-0.445
1518,38.0,76.0,1.032,5.159,0.6,4.495,-0.451
1519,38.0,77.0,1.028,5.14,0.6,4.495,-0.451
1520,38.0,78.0,1.058,5.289,0.6,4.495,-0.451
1521,38.0,79.0,1.001,5.005,0.6,4.495,-0.451
1522,38.0,80.0,0.987,4.937,0.6,4.404,-0.451
1523,38.0,81.0,0.988,4.94,0.6,4.404,-0.447
1524,38.0,82.0,0.988,4.94,0.6,4.404,-0.447
1525,38.0,83.0,0.988,4.94,0.6,4.404,-0.447
1526,38.0,84.0,0.986,4.929,0.6,4.404,-0.447
1527,38.0,85.0,1.004,5.019,0.6,4.404,-0.357
1528,38.0,86.0,1.008,5.04,0.6,4.404,-0.336
1529,38.0,87.0,1.004,5.019,0.6,4.404,-0.336
1530,39.0,44.0,0.689,5.509,0.5,3.317,-0.3
1531,39.0,45.0,0.691,5.531,0.5,3.317,-0.3
1532,39.0,46.0,0.65,5.198,0.5,3.412,-0.456
1533,39.0,47.0,0.652,5.213,0.5,3.412,-0.45
1534,39.0,48.0,0.581,5.23,0.444,3.412,-0.45
1535,39.0,49.0,0.665,5.32,0.5,3.462,-0.45
1536,39.0,50.0,0.866,6.06,0.429,4.434,-0.45
1537,39.0,51.0,0.822,5.752,0.429,4.434,-0.45
1538,39.0,52.0,0.816,5.714,0.429,4.434,-0.461
1539,39.0,53.0,0.815,5.708,0.429,4.434,-0.461
1540,39.0,54.0,0.772,5.407,0.429,4.434,-0.461
1541,39.0,55.0,0.761,5.327,0.429,4.434,-0.461
1542,39.0,56.0,0.904,5.421,0.5,4.434,-0.461
1543,39.0,57.0,0.913,5.478,0.5,4.434,-0.461
1544,39.0,58.0,0.918,5.511,0.5,4.481,-0.462
1545,39.0,59.0,0.927,5.564,0.5,4.481,-0.462
1546,39.0,60.0,0.927,5.564,0.5,4.481,-0.462
1547,39.0,61.0,0.945,5.672,0.5,4.481,-0.462
1548,39.0,62.0,0.945,5.669,0.5,4.481,-0.462
1549,39.0,63.0,0.909,5.453,0.5,4.481,-0.462
1550,39.0,64.0,0.912,5.471,0.5,4.481,-0.448
1551,39.0,65.0,0.914,5.486,0.5,4.481,-0.448
1552,39.0,66.0,0.922,5.529,0.5,4.481,-0.448
1553,39.0,67.0,1.106,5.53,0.6,4.481,-0.448
1554,39.0,68.0,1.109,5.544,0.6,4.495,-0.448
1555,39.0,69.0,1.059,5.293,0.6,4.495,-0.445
1556,39.0,70.0,1.051,5.255,0.6,4.495,-0.445
1557,39.0,71.0,1.033,5.166,0.6,4.495,-0.445
1558,39.0,72.0,1.033,5.164,0.6,4.495,-0.445
1559,39.0,73.0,1.033,5.164,0.6,4.495,-0.445
1560,39.0,74.0,1.032,5.159,0.6,4.495,-0.451
1561,39.0,75.0,1.032,5.159,0.6,4.495,-0.451
1562,39.0,76.0,1.058,5.29,0.6,4.495,-0.451
1563,39.0,77.0,1.04,5.199,0.6,4.404,-0.451
1564,39.0,78.0,0.983,4.913,0.6,4.404,-0.451
1565,39.0,79.0,0.988,4.94,0.6,4.404,-0.447
1566,39.0,80.0,0.988,4.94,0.6,4.404,-0.447
1567,39.0,81.0,1.006,5.03,0.6,4.404,-0.357
1568,39.0,82.0,1.004,5.019,0.6,4.404,-0.357
1569,39.0,83.0,1.004,5.019,0.6,4.404,-0.357
1570,39.0,84.0,1.008,5.04,0.6,4.404,-0.336
1571,39.0,85.0,1.008,5.04,0.6,4.404,-0.336
1572,39.0,86.0,1.004,5.019,0.6,4.404,-0.336
1573,39.0,87.0,1.003,5.016,0.6,4.404,-0.339
1574,39.0,88.0,1.011,5.054,0.6,4.404,-0.339
1575,40.0,45.0,0.65,5.204,0.5,3.412,-0.45
1576,40.0,46.0,0.653,5.223,0.5,3.412,-0.45
1577,40.0,47.0,0.655,5.24,0.5,3.412,-0.45
1578,40.0,48.0,0.663,5.301,0.5,3.462,-0.45
1579,40.0,49.0,0.834,5.838,0.429,4.434,-0.45
1580,40.0,50.0,0.825,5.773,0.429,4.434,-0.45
1581,40.0,51.0,0.816,5.714,0.429,4.434,-0.461
1582,40.0,52.0,0.815,5.708,0.429,4.434,-0.461
1583,40.0,53.0,0.771,5.4,0.429,4.434,-0.461
1584,40.0,54.0,0.761,5.327,0.429,4.434,-0.461
1585,40.0,55.0,0.904,5.421,0.5,4.434,-0.461
1586,40.0,56.0,0.913,5.478,0.5,4.434,-0.461
1587,40.0,57.0,0.918,5.511,0.5,4.481,-0.462
1588,40.0,58.0,0.927,5.564,0.5,4.481,-0.462
1589,40.0,59.0,0.927,5.564,0.5,4.481,-0.462
1590,40.0,60.0,0.945,5.672,0.5,4.481,-0.462
1591,40.0,61.0,0.945,5.669,0.5,4.481,-0.462
1592,40.0,62.0,0.911,5.468,0.5,4.481,-0.462
1593,40.0,63.0,0.911,5.469,0.5,4.481,-0.448
1594,40.0,64.0,0.914,5.486,0.5,4.481,-0.448
1595,40.0,65.0,1.117,5.585,0.6,4.481,-0.448
1596,40.0,66.0,1.109,5.544,0.6,4.495,-0.448
1597,40.0,67.0,1.057,5.284,0.6,4.495,-0.448
1598,40.0,68.0,1.059,5.293,0.6,4.495,-0.445
1599,40.0,69.0,1.051,5.255,0.6,4.495,-0.445
1600,40.0,70.0,1.033,5.166,0.6,4.495,-0.445
1601,40.0,71.0,1.033,5.164,0.6,4.495,-0.445
1602,40.0,72.0,1.032,5.158,0.6,4.495,-0.451
1603,40.0,73.0,1.032,5.16,0.6,4.495,-0.451
1604,40.0,74.0,1.062,5.309,0.6,4.495,-0.451
1605,40.0,75.0,1.04,5.199,0.6,4.404,-0.451
1606,40.0,76.0,1.04,5.199,0.6,4.404,-0.451
1607,40.0,77.0,1.001,5.006,0.6,4.404,-0.357
1608,40.0,78.0,1.006,5.03,0.6,4.404,-0.357
1609,40.0,79.0,1.006,5.03,0.6,4.404,-0.357
1610,40.0,80.0,1.004,5.019,0.6,4.404,-0.357
1611,40.0,81.0,1.004,5.019,0.6,4.404,-0.357
1612,40.0,82.0,1.008,5.04,0.6,4.404,-0.336
1613,40.0,83.0,1.008,5.04,0.6,4.404,-0.336
1614,40.0,84.0,1.008,5.04,0.6,4.404,-0.336
1615,40.0,85.0,1.003,5.016,0.6,4.404,-0.339
1616,40.0,86.0,1.011,5.054,0.6,4.404,-0.339
1617,40.0,87.0,0.997,4.983,0.6,4.332,-0.339
1618,40.0,88.0,0.998,4.991,0.6,4.332,-0.331
1619,40.0,89.0,0.998,4.991,0.6,4.332,-0.331
1620,41.0,46.0,0.655,5.24,0.5,3.412,-0.45
1621,41.0,47.0,0.663,5.301,0.5,3.462,-0.45
1622,41.0,48.0,0.838,5.866,0.429,4.434,-0.45
1623,41.0,49.0,0.823,5.761,0.429,4.434,-0.461
1624,41.0,50.0,0.819,5.731,0.429,4.434,-0.461
1625,41.0,51.0,0.815,5.708,0.429,4.434,-0.461
1626,41.0,52.0,0.761,5.327,0.429,4.434,-0.461
1627,41.0,53.0,0.765,5.358,0.429,4.434,-0.461
1628,41.0,54.0,0.904,5.425,0.5,4.434,-0.461
1629,41.0,55.0,0.921,5.525,0.5,4.481,-0.462
1630,41.0,56.0,0.918,5.511,0.5,4.481,-0.462
1631,41.0,57.0,0.927,5.564,0.5,4.481,-0.462
1632,41.0,58.0,0.932,5.591,0.5,4.481,-0.462
1633,41.0,59.0,0.945,5.672,0.5,4.481,-0.462
1634,41.0,60.0,0.945,5.669,0.5,4.481,-0.462
1635,41.0,61.0,0.913,5.481,0.5,4.481,-0.448
1636,41.0,62.0,0.913,5.479,0.5,4.481,-0.448
1637,41.0,63.0,0.917,5.499,0.5,4.481,-0.448
1638,41.0,64.0,1.12,5.598,0.6,4.495,-0.448
1639,41.0,65.0,1.109,5.544,0.6,4.495,-0.448
1640,41.0,66.0,1.058,5.288,0.6,4.495,-0.445
1641,41.0,67.0,1.059,5.293,0.6,4.495,-0.445
1642,41.0,68.0,1.051,5.255,0.6,4.495,-0.445
1643,41.0,69.0,1.033,5.166,0.6,4.495,-0.445
1644,41.0,70.0,1.032,5.158,0.6,4.495,-0.451
1645,41.0,71.0,1.032,5.159,0.6,4.495,-0.451
1646,41.0,72.0,1.032,5.16,0.6,4.495,-0.451
1647,41.0,73.0,1.044,5.218,0.6,4.404,-0.451
1648,41.0,74.0,1.058,5.288,0.6,4.404,-0.361
1649,41.0,75.0,1.058,5.292,0.6,4.404,-0.357
1650,41.0,76.0,1.006,5.03,0.6,4.404,-0.357
1651,41.0,77.0,1.006,5.03,0.6,4.404,-0.357
1652,41.0,78.0,1.004,5.019,0.6,4.404,-0.357
1653,41.0,79.0,1.004,5.019,0.6,4.404,-0.357
1654,41.0,80.0,1.008,5.04,0.6,4.404,-0.336
1655,41.0,81.0,1.008,5.04,0.6,4.404,-0.336
1656,41.0,82.0,1.008,5.04,0.6,4.404,-0.336
1657,41.0,83.0,1.008,5.042,0.6,4.404,-0.339
1658,41.0,84.0,0.997,4.983,0.6,4.332,-0.339
1659,41.0,85.0,0.997,4.983,0.6,4.332,-0.339
1660,41.0,86.0,0.998,4.991,0.6,4.332,-0.331
1661,41.0,87.0,0.998,4.991,0.6,4.332,-0.331
1662,41.0,88.0,0.994,4.969,0.6,4.332,-0.352
1663,41.0,89.0,1.025,5.126,0.6,4.332,-0.352
1664,41.0,90.0,1.025,5.126,0.6,4.332,-0.352
1665,42.0,47.0,0.838,5.866,0.429,4.434,-0.45
1666,42.0,48.0,0.823,5.761,0.429,4.434,-0.461
1667,42.0,49.0,0.815,5.708,0.429,4.434,-0.461
1668,42.0,50.0,0.814,5.696,0.429,4.434,-0.461
1669,42.0,51.0,0.761,5.327,0.429,4.434,-0.461
1670,42.0,52.0,0.765,5.358,0.429,4.434,-0.461
1671,42.0,53.0,0.904,5.425,0.5,4.434,-0.461
1672,42.0,54.0,0.921,5.525,0.5,4.481,-0.462
1673,42.0,55.0,0.918,5.511,0.5,4.481,-0.462
1674,42.0,56.0,0.927,5.564,0.5,4.481,-0.462
1675,42.0,57.0,0.94,5.639,0.5,4.481,-0.462
1676,42.0,58.0,0.945,5.672,0.5,4.481,-0.462
1677,42.0,59.0,0.914,5.484,0.5,4.481,-0.462
1678,42.0,60.0,0.913,5.481,0.5,4.481,-0.448
1679,42.0,61.0,0.913,5.479,0.5,4.481,-0.448
1680,42.0,62.0,1.114,5.568,0.6,4.495,-0.448
1681,42.0,63.0,1.12,5.598,0.6,4.495,-0.448
1682,42.0,64.0,1.057,5.284,0.6,4.495,-0.448
1683,42.0,65.0,1.058,5.288,0.6,4.495,-0.445
1684,42.0,66.0,1.059,5.293,0.6,4.495,-0.445
1685,42.0,67.0,1.033,5.166,0.6,4.495,-0.445
1686,42.0,68.0,1.033,5.167,0.6,4.495,-0.445
1687,42.0,69.0,1.032,5.159,0.6,4.495,-0.451
1688,42.0,70.0,1.032,5.159,0.6,4.495,-0.451
1689,42.0,71.0,1.044,5.218,0.6,4.404,-0.451
1690,42.0,72.0,1.061,5.307,0.6,4.404,-0.361
1691,42.0,73.0,1.058,5.288,0.6,4.404,-0.361
1692,42.0,74.0,1.058,5.292,0.6,4.404,-0.357
1693,42.0,75.0,1.006,5.03,0.6,4.404,-0.357
1694,42.0,76.0,1.004,5.019,0.6,4.404,-0.357
1695,42.0,77.0,1.004,5.019,0.6,4.404,-0.357
1696,42.0,78.0,1.008,5.04,0.6,4.404,-0.336
1697,42.0,79.0,1.008,5.04,0.6,4.404,-0.336
1698,42.0,80.0,1.008,5.04,0.6,4.404,-0.336
1699,42.0,81.0,1.007,5.037,0.6,4.404,-0.339
1700,42.0,82.0,1.002,5.009,0.6,4.332,-0.339
1701,42.0,83.0,0.997,4.983,0.6,4.332,-0.339
1702,42.0,84.0,0.998,4.991,0.6,4.332,-0.331
1703,42.0,85.0,0.998,4.991,0.6,4.332,-0.331
1704,42.0,86.0,0.994,4.969,0.6,4.332,-0.352
1705,42.0,87.0,1.032,5.158,0.6,4.332,-0.352
1706,42.0,88.0,1.025,5.126,0.6,4.332,-0.352
1707,42.0,89.0,1.025,5.126,0.6,4.332,-0.352
1708,42.0,90.0,1.023,5.116,0.6,4.332,-0.374
1709,42.0,91.0,1.017,5.085,0.6,4.332,-0.374
1710,43.0,48.0,0.815,5.708,0.429,4.434,-0.461
1711,43.0,49.0,0.814,5.696,0.429,4.434,-0.461
1712,43.0,50.0,0.761,5.327,0.429,4.434,-0.461
1713,43.0,51.0,0.904,5.425,0.5,4.434,-0.461
1714,43.0,52.0,0.904,5.425,0.5,4.434,-0.461
1715,43.0,53.0,0.921,5.525,0.5,4.481,-0.462
1716,43.0,54.0,0.93,5.579,0.5,4.481,-0.462
1717,43.0,55.0,0.927,5.564,0.5,4.481,-0.462
1718,43.0,56.0,0.94,5.639,0.5,4.481,-0.462
1719,43.0,57.0,0.945,5.672,0.5,4.481,-0.462
1720,43.0,58.0,0.914,5.484,0.5,4.481,-0.462
1721,43.0,59.0,0.913,5.481,0.5,4.481,-0.448
1722,43.0,60.0,0.913,5.479,0.5,4.481,-0.448
1723,43.0,61.0,1.114,5.568,0.6,4.495,-0.448
1724,43.0,62.0,1.12,5.598,0.6,4.495,-0.448
1725,43.0,63.0,1.058,5.288,0.6,4.495,-0.445
1726,43.0,64.0,1.058,5.288,0.6,4.495,-0.445
1727,43.0,65.0,1.059,5.293,0.6,4.495,-0.445
1728,43.0,66.0,1.033,5.167,0.6,4.495,-0.445
1729,43.0,67.0,1.032,5.161,0.6,4.495,-0.451
1730,43.0,68.0,1.032,5.159,0.6,4.495,-0.451
1731,43.0,69.0,1.061,5.306,0.6,4.404,-0.361
1732,43.0,70.0,1.061,5.307,0.6,4.404,-0.361
1733,43.0,71.0,1.061,5.307,0.6,4.404,-0.361
1734,43.0,72.0,1.058,5.292,0.6,4.404,-0.357
1735,43.0,73.0,1.058,5.292,0.6,4.404,-0.357
1736,43.0,74.0,1.006,5.03,0.6,4.404,-0.357
1737,43.0,75.0,1.004,5.019,0.6,4.404,-0.357
1738,43.0,76.0,1.008,5.04,0.6,4.404,-0.336
1739,43.0,77.0,1.008,5.04,0.6,4.404,-0.336
1740,43.0,78.0,1.008,5.04,0.6,4.404,-0.336
1741,43.0,79.0,0.993,4.966,0.6,4.332,-0.339
1742,43.0,80.0,1.002,5.009,0.6,4.332,-0.339
1743,43.0,81.0,1.002,5.009,0.6,4.332,-0.339
1744,43.0,82.0,0.998,4.991,0.6,4.332,-0.331
1745,43.0,83.0,0.998,4.991,0.6,4.332,-0.331
1746,43.0,84.0,0.994,4.969,0.6,4.332,-0.352
1747,43.0,85.0,1.032,5.158,0.6,4.332,-0.352
1748,43.0,86.0,1.025,5.126,0.6,4.332,-0.352
1749,43.0,87.0,1.025,5.126,0.6,4.332,-0.352
1750,43.0,88.0,1.021,5.105,0.6,4.332,-0.374
1751,43.0,89.0,1.017,5.085,0.6,4.332,-0.374
1752,43.0,90.0,1.017,5.085,0.6,4.332,-0.374
1753,43.0,91.0,1.017,5.085,0.6,4.332,-0.374
1754,43.0,92.0,0.937,4.685,0.6,3.882,-0.374
1755,44.0,49.0,0.761,5.327,0.429,4.434,-0.461
1756,44.0,50.0,0.904,5.425,0.5,4.434,-0.461
1757,44.0,51.0,0.912,5.472,0.5,4.481,-0.461
1758,44.0,52.0,0.918,5.511,0.5,4.481,-0.462
1759,44.0,53.0,0.93,5.579,0.5,4.481,-0.462
1760,44.0,54.0,0.927,5.564,0.5,4.481,-0.462
1761,44.0,55.0,0.94,5.639,0.5,4.481,-0.462
1762,44.0,56.0,0.945,5.672,0.5,4.481,-0.462
1763,44.0,57.0,0.916,5.497,0.5,4.481,-0.448
1764,44.0,58.0,0.915,5.489,0.5,4.481,-0.448
1765,44.0,59.0,0.918,5.506,0.5,4.495,-0.448
1766,44.0,60.0,1.114,5.568,0.6,4.495,-0.448
1767,44.0,61.0,1.12,5.598,0.6,4.495,-0.448
1768,44.0,62.0,1.058,5.288,0.6,4.495,-0.445
1769,44.0,63.0,1.058,5.288,0.6,4.495,-0.445
1770,44.0,64.0,1.059,5.294,0.6,4.495,-0.445
1771,44.0,65.0,1.033,5.167,0.6,4.495,-0.445
1772,44.0,66.0,1.032,5.161,0.6,4.495,-0.451
1773,44.0,67.0,1.031,5.157,0.6,4.404,-0.361
1774,44.0,68.0,1.061,5.306,0.6,4.404,-0.361
1775,44.0,69.0,1.061,5.307,0.6,4.404,-0.361
1776,44.0,70.0,1.062,5.311,0.6,4.404,-0.357
1777,44.0,71.0,1.058,5.292,0.6,4.404,-0.357
1778,44.0,72.0,1.058,5.292,0.6,4.404,-0.357
1779,44.0,73.0,1.004,5.019,0.6,4.404,-0.357
1780,44.0,74.0,1.004,5.019,0.6,4.404,-0.357
1781,44.0,75.0,1.008,5.04,0.6,4.404,-0.336
1782,44.0,76.0,1.008,5.04,0.6,4.404,-0.336
1783,44.0,77.0,0.993,4.966,0.6,4.332,-0.339
1784,44.0,78.0,1.001,5.004,0.6,4.332,-0.339
1785,44.0,79.0,1.002,5.009,0.6,4.332,-0.339
1786,44.0,80.0,0.998,4.991,0.6,4.332,-0.331
1787,44.0,81.0,0.998,4.991,0.6,4.332,-0.331
1788,44.0,82.0,0.994,4.969,0.6,4.332,-0.352
1789,44.0,83.0,1.032,5.158,0.6,4.332,-0.352
1790,44.0,84.0,1.032,5.158,0.6,4.332,-0.352
1791,44.0,85.0,1.025,5.126,0.6,4.332,-0.352
1792,44.0,86.0,1.021,5.105,0.6,4.332,-0.374
1793,44.0,87.0,1.015,5.074,0.6,4.332,-0.374
1794,44.0,88.0,1.017,5.085,0.6,4.332,-0.374
1795,44.0,89.0,0.927,4.634,0.6,3.882,-0.374
1796,44.0,90.0,0.927,4.634,0.6,3.882,-0.374
1797,44.0,91.0,0.917,4.586,0.6,3.882,-0.374
1798,44.0,92.0,0.917,4.586,0.6,3.882,-0.374
1799,44.0,93.0,0.911,4.555,0.6,3.882,-0.405
1800,45.0,50.0,0.912,5.472,0.5,4.481,-0.461
1801,45.0,51.0,0.918,5.511,0.5,4.481,-0.462
1802,45.0,52.0,0.93,5.579,0.5,4.481,-0.462
1803,45.0,53.0,0.927,5.564,0.5,4.481,-0.462
1804,45.0,54.0,0.94,5.639,0.5,4.481,-0.462
1805,45.0,55.0,0.945,5.672,0.5,4.481,-0.462
1806,45.0,56.0,0.916,5.497,0.5,4.481,-0.448
1807,45.0,57.0,0.915,5.489,0.5,4.481,-0.448
1808,45.0,58.0,0.918,5.506,0.5,4.495,-0.448
1809,45.0,59.0,1.114,5.568,0.6,4.495,-0.448
1810,45.0,60.0,1.068,5.342,0.6,4.495,-0.445
1811,45.0,61.0,1.058,5.288,0.6,4.495,-0.445
1812,45.0,62.0,1.058,5.288,0.6,4.495,-0.445
1813,45.0,63.0,1.059,5.294,0.6,4.495,-0.445
1814,45.0,64.0,1.032,5.161,0.6,4.495,-0.451
1815,45.0,65.0,1.05,5.25,0.6,4.495,-0.361
1816,45.0,66.0,1.031,5.157,0.6,4.404,-0.361
